alpha_rate,tau_rate,o_winrate,drawrate,x_winrate
0.0007780000000000002,1000.0,0.0,0.5985,0.40149999999999997
0.0007780000000000002,112000.0,0.0,0.8921250000000001,0.107875
0.0007780000000000002,223000.0,0.0,0.9097500000000001,0.09025
0.0007780000000000002,334000.0,0.0,0.9165,0.0835
0.0007780000000000002,445000.0,0.0,0.924875,0.075125
0.0007780000000000002,556000.0,0.0,0.92825,0.07175
0.0007780000000000002,667000.0,0.0,0.93025,0.06975
0.0007780000000000002,778000.0,0.0,0.931625,0.068375
0.0007780000000000002,889000.0,0.0,0.93375,0.06625
0.0007780000000000002,1000000.0,0.0,0.931625,0.068375
0.0008890000000000001,1000.0,0.0,0.60175,0.39825
0.0008890000000000001,112000.0,0.0,0.890125,0.109875
0.0008890000000000001,223000.0,0.0,0.9125,0.08750000000000001
0.0008890000000000001,334000.0,0.0,0.916625,0.083375
0.0008890000000000001,445000.0,0.0,0.920625,0.079375
0.0008890000000000001,556000.0,0.0,0.9233750000000001,0.076625
0.0008890000000000001,667000.0,0.0,0.9288750000000001,0.07112500000000001
0.0008890000000000001,778000.0,0.0,0.9315,0.0685
0.0008890000000000001,889000.0,0.0,0.9323750000000001,0.067625
0.0008890000000000001,1000000.0,0.0,0.933,0.067
0.001,1000.0,0.0,0.590375,0.409625
0.001,112000.0,0.0,0.89325,0.10675000000000001
0.001,223000.0,0.0,0.905875,0.094125
0.001,334000.0,0.0,0.9136250000000001,0.08637500000000001
0.001,445000.0,0.0,0.916625,0.083375
0.001,556000.0,0.0,0.92425,0.07575
0.001,667000.0,0.0,0.9281250000000001,0.07187500000000001
0.001,778000.0,0.0,0.933375,0.066625
0.001,889000.0,0.0,0.93225,0.06775
0.001,1000000.0,0.0,0.930875,0.069125
